,,spre1,spre2,spre3,spre4,spre5,spre6
Borchen,spost55,0,0,0,0,0,0
Hiddenhausen,spost1,1,1,1,1,1,0
Hiddenhausen,spost2,0,0,0,0,0,0
Hiddenhausen,spost3,0,0,0,0,0,0
Hiddenhausen,spost4,0,0,0,0,0,0
Hiddenhausen,spost5,0,0,0,0,0,0
Hiddenhausen,spost6,0,0,0,0,0,0
Hiddenhausen,spost7,0,0,0,0,0,0
Hiddenhausen,spost8,0,0,0,0,0,0
Hiddenhausen,spost9,0,0,0,0,0,0
Hiddenhausen,spost10,0,0,0,0,0,0
Hiddenhausen,spost11,0,0,0,0,0,0
Hiddenhausen,spost12,0,0,0,0,0,0
Hiddenhausen,spost13,0,0,0,0,0,0
Hiddenhausen,spost14,0,0,0,0,0,0
Hiddenhausen,spost15,0,0,0,0,0,0
Hiddenhausen,spost16,0,0,0,0,0,0
Hiddenhausen,spost17,0,0,0,0,0,0
Hiddenhausen,spost18,0,0,0,0,0,0
Hiddenhausen,spost19,0,0,0,0,0,0
Hiddenhausen,spost20,0,0,0,0,0,0
Hiddenhausen,spost21,0,0,0,0,0,0
Hiddenhausen,spost22,0,0,0,0,0,0
Hiddenhausen,spost23,0,0,0,0,0,0
Hiddenhausen,spost24,0,0,0,0,0,0
Hiddenhausen,spost25,0,0,0,0,0,0
Hiddenhausen,spost26,0,0,0,0,0,0
Hiddenhausen,spost27,0,0,0,0,0,0
Hiddenhausen,spost28,0,1,0,0,0,0
Hiddenhausen,spost29,0,0,0,0,0,0
Hiddenhausen,spost30,0,0,0,0,0,0
Hiddenhausen,spost31,0,0,0,0,0,0
Hiddenhausen,spost32,0,0,0,0,0,0
Hiddenhausen,spost33,0,0,0,0,0,0
Hiddenhausen,spost34,0,0,0,0,0,0
Hiddenhausen,spost35,0,0,0,0,0,0
Hiddenhausen,spost36,0,0,0,0,0,0
Hiddenhausen,spost37,0,0,0,0,0,0
Hiddenhausen,spost38,0,0,0,0,0,0
Hiddenhausen,spost39,0,0,0,0,0,0
Hiddenhausen,spost40,0,0,0,0,0,0
Hiddenhausen,spost41,0,0,0,0,0,0
Hiddenhausen,spost42,0,0,0,0,0,0
Hiddenhausen,spost43,0,0,0,0,0,0
Hiddenhausen,spost44,0,0,0,0,0,0
Hiddenhausen,spost45,0,0,0,0,0,0
Hiddenhausen,spost46,0,0,0,0,0,0
Hiddenhausen,spost47,0,0,0,0,0,0
Hiddenhausen,spost48,0,0,0,0,0,0
Hiddenhausen,spost49,0,0,0,0,0,0
Hiddenhausen,spost50,0,0,0,0,0,0
Hiddenhausen,spost51,0,0,0,0,0,0
Hiddenhausen,spost52,0,0,0,0,0,0
Hiddenhausen,spost53,0,0,0,0,0,0
Hiddenhausen,spost54,0,0,0,0,0,0
Hiddenhausen,spost55,0,0,0,0,0,0
Nuembrecht,spost1,1,1,1,1,1,0
Nuembrecht,spost2,0,0,0,0,0,0
Nuembrecht,spost3,0,0,0,0,0,0
Nuembrecht,spost4,0,0,0,0,0,0
Nuembrecht,spost5,0,0,0,0,0,0
Nuembrecht,spost6,0,0,0,0,0,0
Nuembrecht,spost7,0,0,0,0,0,0
Nuembrecht,spost8,0,0,0,0,0,0
Nuembrecht,spost9,0,0,0,0,0,0
Nuembrecht,spost10,0,0,0,0,0,0
Nuembrecht,spost11,0,0,0,0,0,0
Nuembrecht,spost12,0,0,0,0,0,0
Nuembrecht,spost13,0,0,0,0,0,0
Nuembrecht,spost14,0,0,0,0,0,0
Nuembrecht,spost15,0,0,0,0,0,0
Nuembrecht,spost16,0,0,0,0,0,0
Nuembrecht,spost17,0,0,0,0,0,0
Nuembrecht,spost18,0,0,0,0,0,0
Nuembrecht,spost19,0,0,0,0,0,0
Nuembrecht,spost20,0,0,0,0,0,0
Nuembrecht,spost21,0,0,0,0,0,0
Nuembrecht,spost22,0,0,0,0,0,0
Nuembrecht,spost23,0,0,0,0,0,0
Nuembrecht,spost24,0,0,0,0,0,0
Nuembrecht,spost25,0,0,0,0,0,0
Nuembrecht,spost26,0,0,0,0,0,0
Nuembrecht,spost27,0,0,0,0,0,0
Nuembrecht,spost28,0,0,0,0,0,0
Nuembrecht,spost29,0,0,0,0,0,0
Nuembrecht,spost30,0,0,0,0,0,0
Nuembrecht,spost31,0,0,0,0,0,0
Nuembrecht,spost32,0,0,0,0,0,0
Nuembrecht,spost33,0,0,0,0,0,0
Nuembrecht,spost34,0,0,0,0,0,0
Nuembrecht,spost35,0,0,0,0,0,0
Nuembrecht,spost36,0,0,0,0,0,0
Nuembrecht,spost37,0,0,0,0,0,0
Nuembrecht,spost38,0,0,0,0,0,0
Nuembrecht,spost39,0,0,0,0,0,0
Nuembrecht,spost40,0,0,0,0,0,0
Nuembrecht,spost41,0,0,0,0,0,0
Nuembrecht,spost42,0,0,0,0,0,0
Nuembrecht,spost43,0,0,0,0,0,0
Nuembrecht,spost44,0,0,0,0,0,0
Nuembrecht,spost45,0,0,0,0,0,0
Nuembrecht,spost46,0,0,0,0,0,0
Nuembrecht,spost47,0,0,0,0,0,0
Nuembrecht,spost48,0,0,0,0,0,0
Nuembrecht,spost49,0,0,0,0,0,0
Nuembrecht,spost50,0,0,0,0,0,0
Nuembrecht,spost51,0,0,0,0,0,0
Nuembrecht,spost52,0,1,0,0,0,0
Nuembrecht,spost53,0,0,0,0,0,0
Nuembrecht,spost54,0,0,0,0,0,0
Nuembrecht,spost55,0,0,0,0,0,0
MonheimamRhein,spost1,1,1,1,1,1,0
MonheimamRhein,spost2,0,0,0,0,0,0
MonheimamRhein,spost3,0,0,0,0,0,1
MonheimamRhein,spost4,0,0,0,0,0,0
MonheimamRhein,spost5,0,0,0,0,0,0
MonheimamRhein,spost6,0,0,0,0,0,0
MonheimamRhein,spost7,0,0,0,0,0,0
MonheimamRhein,spost8,0,0,0,0,0,0
MonheimamRhein,spost9,0,0,0,0,0,0
MonheimamRhein,spost10,0,0,0,0,0,0
MonheimamRhein,spost11,0,0,0,0,0,0
MonheimamRhein,spost12,0,0,0,0,0,0
MonheimamRhein,spost13,0,0,0,0,0,0
MonheimamRhein,spost14,0,0,0,0,0,0
MonheimamRhein,spost15,0,0,0,0,0,0
MonheimamRhein,spost16,0,0,0,0,0,0
MonheimamRhein,spost17,0,0,0,0,0,0
MonheimamRhein,spost18,0,0,0,0,0,0
MonheimamRhein,spost19,0,0,0,0,0,0
MonheimamRhein,spost20,0,0,0,0,0,0
MonheimamRhein,spost21,0,0,0,0,0,0
MonheimamRhein,spost22,0,0,0,0,0,0
MonheimamRhein,spost23,0,0,0,0,0,0
MonheimamRhein,spost24,0,0,0,0,0,0
MonheimamRhein,spost25,0,0,0,0,0,0
MonheimamRhein,spost26,0,0,0,0,0,0
MonheimamRhein,spost27,0,0,0,0,0,0
MonheimamRhein,spost28,0,0,0,0,0,0
MonheimamRhein,spost29,0,0,0,0,0,0
MonheimamRhein,spost30,0,0,0,0,0,0
MonheimamRhein,spost31,0,0,0,0,0,0
MonheimamRhein,spost32,0,0,0,0,0,0
MonheimamRhein,spost33,0,0,0,0,0,0
MonheimamRhein,spost34,0,0,0,0,0,0
MonheimamRhein,spost35,0,0,0,0,0,0
MonheimamRhein,spost36,0,0,0,0,0,0
MonheimamRhein,spost37,0,0,0,0,0,0
MonheimamRhein,spost38,0,0,0,0,0,0
MonheimamRhein,spost39,0,0,0,0,0,0
MonheimamRhein,spost40,0,0,0,0,0,0
MonheimamRhein,spost41,0,0,0,0,0,0
MonheimamRhein,spost42,0,0,0,0,0,0
MonheimamRhein,spost43,0,0,0,0,0,0
MonheimamRhein,spost44,0,0,0,0,0,0
MonheimamRhein,spost45,0,0,0,0,0,0
MonheimamRhein,spost46,0,0,0,0,0,0
MonheimamRhein,spost47,0,0,0,0,0,0
MonheimamRhein,spost48,0,0,0,0,0,0
MonheimamRhein,spost49,0,0,0,0,0,0
MonheimamRhein,spost50,0,0,0,0,0,0
MonheimamRhein,spost51,0,0,0,0,0,0
MonheimamRhein,spost52,0,0,0,0,0,0
MonheimamRhein,spost53,0,0,0,0,0,0
MonheimamRhein,spost54,0,0,0,0,0,0
MonheimamRhein,spost55,0,0,0,0,0,0
NeukirchenVluyn,spost1,1,1,1,1,1,0
NeukirchenVluyn,spost2,0,0,0,0,0,0
NeukirchenVluyn,spost3,0,0,0,0,0,0
NeukirchenVluyn,spost4,0,0,0,0,0,0
NeukirchenVluyn,spost5,0,0,0,0,0,0
NeukirchenVluyn,spost6,0,0,0,0,0,0
NeukirchenVluyn,spost7,0,0,0,0,0,0
NeukirchenVluyn,spost8,0,0,0,0,0,0
NeukirchenVluyn,spost9,0,0,0,0,0,0
NeukirchenVluyn,spost10,0,0,0,0,0,0
NeukirchenVluyn,spost11,0,0,0,0,0,0
NeukirchenVluyn,spost12,0,0,0,0,0,0
NeukirchenVluyn,spost13,0,0,0,0,0,0
NeukirchenVluyn,spost14,0,0,0,0,0,0
NeukirchenVluyn,spost15,0,0,0,0,0,0
NeukirchenVluyn,spost16,0,0,0,0,0,0
NeukirchenVluyn,spost17,0,0,0,0,0,0
NeukirchenVluyn,spost18,0,0,0,0,0,0
NeukirchenVluyn,spost19,0,0,0,0,0,0
NeukirchenVluyn,spost20,0,0,0,0,0,0
NeukirchenVluyn,spost21,0,0,0,0,0,0
NeukirchenVluyn,spost22,0,0,0,1,0,0
NeukirchenVluyn,spost23,0,0,0,0,0,0
NeukirchenVluyn,spost24,0,0,0,0,0,0
NeukirchenVluyn,spost25,0,0,0,0,0,0
NeukirchenVluyn,spost26,0,0,0,0,0,0
NeukirchenVluyn,spost27,0,0,0,0,0,0
NeukirchenVluyn,spost28,0,0,0,0,0,0
NeukirchenVluyn,spost29,0,0,0,0,0,0
NeukirchenVluyn,spost30,0,0,0,0,0,0
NeukirchenVluyn,spost31,0,0,0,0,0,0
NeukirchenVluyn,spost32,0,0,0,0,0,0
NeukirchenVluyn,spost33,0,0,0,0,0,0
NeukirchenVluyn,spost34,0,0,0,0,0,0
NeukirchenVluyn,spost35,0,0,0,0,0,0
NeukirchenVluyn,spost36,0,0,0,0,0,0
NeukirchenVluyn,spost37,0,0,0,0,0,0
NeukirchenVluyn,spost38,0,0,0,0,0,0
NeukirchenVluyn,spost39,0,0,0,0,0,0
NeukirchenVluyn,spost40,0,0,0,0,0,0
NeukirchenVluyn,spost41,0,0,0,0,0,0
NeukirchenVluyn,spost42,0,0,0,0,0,0
NeukirchenVluyn,spost43,0,0,0,0,0,0
NeukirchenVluyn,spost44,0,0,0,0,0,0
NeukirchenVluyn,spost45,0,0,0,0,0,0
NeukirchenVluyn,spost46,0,0,0,0,0,0
NeukirchenVluyn,spost47,0,0,0,0,0,0
NeukirchenVluyn,spost48,0,0,0,0,0,0
NeukirchenVluyn,spost49,0,0,0,0,0,0
NeukirchenVluyn,spost50,0,0,0,0,0,0
NeukirchenVluyn,spost51,0,0,0,0,0,0
NeukirchenVluyn,spost52,0,0,0,0,0,0
NeukirchenVluyn,spost53,0,0,0,0,0,0
NeukirchenVluyn,spost54,0,0,0,0,0,0
NeukirchenVluyn,spost55,0,0,0,0,0,0
Rheinbach,spost1,1,1,1,1,1,1
Rheinbach,spost2,0,0,0,0,0,0
Rheinbach,spost3,0,0,0,0,0,0
Rheinbach,spost4,0,0,0,0,0,0
Rheinbach,spost5,0,0,0,0,0,0
Rheinbach,spost6,0,0,0,0,0,0
Rheinbach,spost7,0,0,0,0,0,0
Rheinbach,spost8,0,0,0,0,0,0
Rheinbach,spost9,0,0,0,0,0,0
Rheinbach,spost10,0,0,0,0,0,0
Rheinbach,spost11,0,0,0,0,0,0
Rheinbach,spost12,0,0,0,0,0,0
Rheinbach,spost13,0,0,0,0,0,0
Rheinbach,spost14,0,0,0,0,0,0
Rheinbach,spost15,0,0,0,0,0,0
Rheinbach,spost16,0,0,0,0,0,0
Rheinbach,spost17,0,0,0,0,0,0
Rheinbach,spost18,0,0,0,0,0,0
Rheinbach,spost19,0,0,0,0,0,0
Rheinbach,spost20,0,0,0,0,0,0
Rheinbach,spost21,0,0,0,0,0,0
Rheinbach,spost22,0,0,0,0,0,0
Rheinbach,spost23,0,0,0,0,0,0
Rheinbach,spost24,0,0,0,0,0,0
Rheinbach,spost25,0,0,0,0,0,0
Rheinbach,spost26,0,0,0,0,0,0
Rheinbach,spost27,0,0,0,0,0,0
Rheinbach,spost28,0,0,0,0,0,0
Rheinbach,spost29,0,0,0,0,0,0
Rheinbach,spost30,0,0,0,0,0,0
Rheinbach,spost31,0,0,0,0,0,0
Rheinbach,spost32,0,0,0,0,0,0
Rheinbach,spost33,0,0,0,0,0,0
Rheinbach,spost34,0,0,0,0,0,0
Rheinbach,spost35,0,0,0,0,0,0
Rheinbach,spost36,0,0,0,0,0,0
Rheinbach,spost37,0,0,0,0,0,0
Rheinbach,spost38,0,0,0,0,0,0
Rheinbach,spost39,0,0,0,0,0,0
Rheinbach,spost40,0,0,0,0,0,0
Rheinbach,spost41,0,0,0,0,0,0
Rheinbach,spost42,0,0,0,0,0,0
Rheinbach,spost43,0,0,0,0,0,0
Rheinbach,spost44,0,0,0,0,0,0
Rheinbach,spost45,0,0,0,0,0,0
Rheinbach,spost46,0,0,0,0,0,0
Rheinbach,spost47,0,0,0,0,0,0
Rheinbach,spost48,0,0,0,0,0,0
Rheinbach,spost49,0,0,0,0,0,0
Rheinbach,spost50,0,0,0,0,0,0
Rheinbach,spost51,0,0,0,0,0,0
Rheinbach,spost52,0,0,0,0,0,0
Rheinbach,spost53,0,0,0,0,0,0
Rheinbach,spost54,0,0,0,0,0,0
Rheinbach,spost55,0,0,0,0,0,0
HennefSieg,spost1,1,1,1,1,1,0
HennefSieg,spost2,0,0,0,0,0,0
HennefSieg,spost3,0,0,0,0,0,0
HennefSieg,spost4,0,0,0,0,0,0
HennefSieg,spost5,0,0,0,0,0,0
HennefSieg,spost6,0,0,0,0,0,0
HennefSieg,spost7,0,0,0,0,0,0
HennefSieg,spost8,0,0,0,0,0,0
HennefSieg,spost9,0,0,0,0,0,0
HennefSieg,spost10,0,0,0,0,0,0
HennefSieg,spost11,0,0,0,0,0,0
HennefSieg,spost12,0,0,0,0,0,0
HennefSieg,spost13,0,0,0,0,0,0
HennefSieg,spost14,0,0,0,0,0,0
HennefSieg,spost15,0,0,0,0,0,0
HennefSieg,spost16,0,0,0,0,0,0
HennefSieg,spost17,0,0,0,0,0,0
HennefSieg,spost18,0,0,0,0,0,0
HennefSieg,spost19,0,0,0,0,0,0
HennefSieg,spost20,0,0,0,0,0,0
HennefSieg,spost21,0,0,0,0,0,0
HennefSieg,spost22,0,0,0,0,0,0
HennefSieg,spost23,0,0,0,0,0,0
HennefSieg,spost24,0,0,0,0,0,0
HennefSieg,spost25,0,0,0,0,0,0
HennefSieg,spost26,0,0,0,0,0,0
HennefSieg,spost27,0,0,0,0,0,0
HennefSieg,spost28,0,0,0,0,0,0
HennefSieg,spost29,0,0,0,0,0,0
HennefSieg,spost30,0,0,0,0,0,0
HennefSieg,spost31,0,0,0,0,0,0
HennefSieg,spost32,0,0,0,0,0,0
HennefSieg,spost33,0,0,0,0,0,0
HennefSieg,spost34,0,0,0,0,0,0
HennefSieg,spost35,0,0,0,0,0,0
HennefSieg,spost36,0,0,0,0,0,0
HennefSieg,spost37,0,0,0,0,0,0
HennefSieg,spost38,0,0,0,0,0,0
HennefSieg,spost39,0,0,0,0,0,0
HennefSieg,spost40,0,0,0,0,0,0
HennefSieg,spost41,0,0,0,0,0,0
HennefSieg,spost42,0,0,0,0,0,0
HennefSieg,spost43,0,0,0,0,0,0
HennefSieg,spost44,0,0,0,0,0,0
HennefSieg,spost45,0,0,0,0,0,0
HennefSieg,spost46,0,0,0,0,0,0
HennefSieg,spost47,0,0,0,0,0,0
HennefSieg,spost48,0,0,0,0,0,0
HennefSieg,spost49,0,0,0,0,0,0
HennefSieg,spost50,0,0,0,0,0,0
HennefSieg,spost51,0,0,0,0,0,0
HennefSieg,spost52,0,0,0,0,0,0
HennefSieg,spost53,0,1,0,0,0,0
HennefSieg,spost54,0,0,0,0,0,0
HennefSieg,spost55,0,0,0,0,0,0
Swisttal,spost1,1,1,1,1,1,0
Swisttal,spost2,0,0,0,0,0,0
Swisttal,spost3,0,0,0,0,0,0
Swisttal,spost4,0,0,0,0,0,0
Swisttal,spost5,0,0,0,0,0,0
Swisttal,spost6,0,0,0,0,0,0
Swisttal,spost7,0,0,0,0,0,0
Swisttal,spost8,0,0,0,0,0,0
Swisttal,spost9,0,0,0,0,0,0
Swisttal,spost10,0,0,0,0,0,0
Swisttal,spost11,0,0,0,0,0,0
Swisttal,spost12,0,0,0,0,0,0
Swisttal,spost13,0,0,0,0,0,0
Swisttal,spost14,0,0,0,0,0,0
Swisttal,spost15,0,0,0,0,0,0
Swisttal,spost16,0,0,0,0,0,0
Swisttal,spost17,0,0,0,0,0,0
Swisttal,spost18,0,0,0,0,0,0
Swisttal,spost19,0,0,0,0,0,0
Swisttal,spost20,0,0,0,0,0,0
Swisttal,spost21,0,0,0,0,0,0
Swisttal,spost22,0,0,0,0,0,0
Swisttal,spost23,0,0,0,0,0,0
Swisttal,spost24,0,0,0,0,0,0
Swisttal,spost25,0,0,0,0,0,0
Swisttal,spost26,0,0,0,0,0,0
Swisttal,spost27,0,0,0,0,0,0
Swisttal,spost28,0,0,0,0,0,0
Swisttal,spost29,0,0,0,0,0,0
Swisttal,spost30,0,0,0,0,0,0
Swisttal,spost31,0,0,0,0,0,0
Swisttal,spost32,0,0,0,0,0,0
Swisttal,spost33,0,0,0,0,0,0
Swisttal,spost34,0,0,0,0,0,0
Swisttal,spost35,0,0,0,0,0,0
Swisttal,spost36,0,0,0,0,0,0
Swisttal,spost37,0,0,0,0,0,0
Swisttal,spost38,0,0,0,0,0,0
Swisttal,spost39,0,0,0,0,0,0
Swisttal,spost40,0,0,0,0,0,0
Swisttal,spost41,0,0,0,0,0,0
Swisttal,spost42,0,0,0,0,0,0
Swisttal,spost43,0,0,0,0,0,0
Swisttal,spost44,0,0,0,0,0,0
Swisttal,spost45,0,0,0,0,0,0
Swisttal,spost46,0,0,0,0,0,0
Swisttal,spost47,0,0,0,0,0,0
Swisttal,spost48,0,0,0,0,0,0
Swisttal,spost49,0,0,0,0,0,0
Swisttal,spost50,0,0,0,0,0,0
Swisttal,spost51,0,0,0,0,0,0
Swisttal,spost52,0,0,1,0,0,0
Swisttal,spost53,0,0,0,0,0,0
Swisttal,spost54,0,0,0,0,0,0
Swisttal,spost55,0,0,0,0,0,0
Lohmar,spost1,1,1,1,1,1,0
Lohmar,spost2,0,0,0,0,0,0
Lohmar,spost3,0,0,0,0,0,0
Lohmar,spost4,0,0,0,0,0,0
Lohmar,spost5,0,0,0,0,0,0
Lohmar,spost6,0,0,0,0,0,0
Lohmar,spost7,0,0,0,0,0,0
Lohmar,spost8,0,0,0,0,0,0
Lohmar,spost9,0,0,0,0,0,0
Lohmar,spost10,0,0,0,0,0,0
Lohmar,spost11,0,0,0,0,0,0
Lohmar,spost12,0,0,0,0,0,0
Lohmar,spost13,0,0,0,0,0,0
Lohmar,spost14,0,0,0,0,0,0
Lohmar,spost15,0,0,0,0,0,0
Lohmar,spost16,0,0,0,0,0,0
Lohmar,spost17,0,0,0,0,0,0
Lohmar,spost18,0,0,0,0,0,0
Lohmar,spost19,0,0,0,0,0,0
Lohmar,spost20,0,0,0,0,0,0
Lohmar,spost21,0,0,0,0,0,0
Lohmar,spost22,0,0,0,0,0,0
Lohmar,spost23,0,0,0,0,0,0
Lohmar,spost24,0,0,0,0,0,0
Lohmar,spost25,0,0,0,0,0,0
Lohmar,spost26,0,0,0,0,0,0
Lohmar,spost27,0,0,0,0,0,0
Lohmar,spost28,0,0,0,0,0,0
Lohmar,spost29,0,0,0,0,0,0
Lohmar,spost30,0,0,0,0,0,0
Lohmar,spost31,0,0,0,0,0,0
Lohmar,spost32,0,0,0,0,0,0
Lohmar,spost33,0,0,0,0,0,0
Lohmar,spost34,0,0,0,0,0,0
Lohmar,spost35,0,0,0,0,0,0
Lohmar,spost36,0,0,1,0,0,0
Lohmar,spost37,0,0,0,0,0,0
Lohmar,spost38,0,0,0,0,0,0
Lohmar,spost39,0,0,0,0,0,0
Lohmar,spost40,0,0,0,0,0,0
Lohmar,spost41,0,0,0,0,0,0
Lohmar,spost42,0,0,0,0,0,0
Lohmar,spost43,0,0,0,0,0,0
Lohmar,spost44,0,0,0,0,0,0
Lohmar,spost45,0,0,0,0,0,0
Lohmar,spost46,0,0,0,0,0,0
Lohmar,spost47,0,0,0,0,0,0
Lohmar,spost48,0,0,0,0,0,0
Lohmar,spost49,0,0,0,0,0,0
Lohmar,spost50,0,0,0,0,0,0
Lohmar,spost51,0,0,0,0,0,0
Lohmar,spost52,0,0,0,0,0,0
Lohmar,spost53,0,0,0,0,0,0
Lohmar,spost54,0,0,0,0,0,0
Lohmar,spost55,0,0,0,0,0,0
Weilerswist,spost1,1,1,1,1,1,0
Weilerswist,spost2,0,0,0,0,0,0
Weilerswist,spost3,0,0,0,0,0,0
Weilerswist,spost4,0,0,0,0,0,0
Weilerswist,spost5,0,0,0,0,0,0
Weilerswist,spost6,0,0,0,0,0,0
Weilerswist,spost7,0,0,0,0,0,0
Weilerswist,spost8,0,0,0,0,0,0
Weilerswist,spost9,0,0,0,0,0,0
Weilerswist,spost10,0,0,0,0,0,0
Weilerswist,spost11,0,0,0,0,0,0
Weilerswist,spost12,0,0,0,0,0,0
Weilerswist,spost13,0,0,0,0,0,0
Weilerswist,spost14,0,0,0,0,0,0
Weilerswist,spost15,0,0,0,0,0,0
Weilerswist,spost16,0,0,0,0,0,0
Weilerswist,spost17,0,0,0,0,0,0
Weilerswist,spost18,0,0,0,0,0,0
Weilerswist,spost19,0,0,0,0,0,0
Weilerswist,spost20,0,0,0,0,0,0
Weilerswist,spost21,0,0,0,0,0,0
Weilerswist,spost22,0,0,0,0,0,0
Weilerswist,spost23,0,0,0,0,0,0
Weilerswist,spost24,0,0,0,0,0,0
Weilerswist,spost25,0,0,0,0,0,0
Weilerswist,spost26,0,0,0,0,0,0
Weilerswist,spost27,0,0,0,0,0,0
Weilerswist,spost28,0,0,0,0,0,0
Weilerswist,spost29,0,0,0,0,0,0
Weilerswist,spost30,0,0,0,0,0,0
Weilerswist,spost31,0,0,0,0,0,0
Weilerswist,spost32,0,0,0,0,0,0
Weilerswist,spost33,0,0,1,0,0,0
Weilerswist,spost34,0,0,0,0,0,0
Weilerswist,spost35,0,0,0,0,0,0
Weilerswist,spost36,0,0,0,0,0,0
Weilerswist,spost37,0,0,0,0,0,0
Weilerswist,spost38,0,0,0,0,0,0
Weilerswist,spost39,0,0,0,0,0,0
Weilerswist,spost40,0,0,0,0,0,0
Weilerswist,spost41,0,0,0,0,0,0
Weilerswist,spost42,0,0,0,0,0,0
Weilerswist,spost43,0,0,0,0,0,0
Weilerswist,spost44,0,0,0,0,0,0
Weilerswist,spost45,0,0,0,0,0,0
Weilerswist,spost46,0,0,0,0,0,0
Weilerswist,spost47,0,0,0,0,0,0
Weilerswist,spost48,0,0,0,0,0,0
Weilerswist,spost49,0,0,0,0,0,0
Weilerswist,spost50,0,0,0,0,0,0
Weilerswist,spost51,0,0,0,0,0,0
Weilerswist,spost52,0,0,0,0,0,0
Weilerswist,spost53,0,0,0,0,0,0
Weilerswist,spost54,0,0,0,0,0,0
Weilerswist,spost55,0,0,0,0,0,0
Borgentreich,spost1,1,1,1,1,1,0
Borgentreich,spost2,0,0,0,0,0,0
Borgentreich,spost3,0,0,0,0,0,0
Borgentreich,spost4,0,0,0,0,0,0
Borgentreich,spost5,0,0,0,0,0,0
Borgentreich,spost6,0,0,0,0,0,0
Borgentreich,spost7,0,0,0,0,0,0
Borgentreich,spost8,0,0,0,0,0,0
Borgentreich,spost9,0,0,0,0,0,0
Borgentreich,spost10,0,0,0,0,0,0
Borgentreich,spost11,0,0,0,0,0,0
Borgentreich,spost12,0,0,0,0,0,0
Borgentreich,spost13,0,0,0,0,0,0
Borgentreich,spost14,0,0,0,0,0,0
Borgentreich,spost15,0,0,0,0,0,0
Borgentreich,spost16,0,0,0,0,0,0
Borgentreich,spost17,0,0,0,0,0,0
Borgentreich,spost18,0,0,0,0,0,0
Borgentreich,spost19,0,0,0,0,0,0
Borgentreich,spost20,0,0,0,0,0,0
Borgentreich,spost21,0,0,0,1,0,0
Borgentreich,spost22,0,0,0,0,0,0
Borgentreich,spost23,0,0,0,0,0,0
Borgentreich,spost24,0,0,0,0,0,0
Borgentreich,spost25,0,0,0,0,0,0
Borgentreich,spost26,0,0,0,0,0,0
Borgentreich,spost27,0,0,0,0,0,0
Borgentreich,spost28,0,0,0,0,0,0
Borgentreich,spost29,0,0,0,0,0,0
Borgentreich,spost30,0,0,0,0,0,0
Borgentreich,spost31,0,0,0,0,0,0
Borgentreich,spost32,0,0,0,0,0,0
Borgentreich,spost33,0,0,0,0,0,0
Borgentreich,spost34,0,0,0,0,0,0
Borgentreich,spost35,0,0,0,0,0,0
Borgentreich,spost36,0,0,0,0,0,0
Borgentreich,spost37,0,0,0,0,0,0
Borgentreich,spost38,0,0,0,0,0,0
Borgentreich,spost39,0,0,0,0,0,0
Borgentreich,spost40,0,0,0,0,0,0
Borgentreich,spost41,0,0,0,0,0,0
Borgentreich,spost42,0,0,0,0,0,0
Borgentreich,spost43,0,0,0,0,0,0
Borgentreich,spost44,0,0,0,0,0,0
Borgentreich,spost45,0,0,0,0,0,0
Borgentreich,spost46,0,0,0,0,0,0
Borgentreich,spost47,0,0,0,0,0,0
Borgentreich,spost48,0,0,0,0,0,0
Borgentreich,spost49,0,0,0,0,0,0
Borgentreich,spost50,0,0,0,0,0,0
Borgentreich,spost51,0,0,0,0,0,0
Borgentreich,spost52,0,0,0,0,0,0
Borgentreich,spost53,0,0,0,0,0,0
Borgentreich,spost54,0,0,0,0,0,0
Borgentreich,spost55,0,0,0,0,0,0
PortaWestfalica,spost1,1,1,1,1,1,0
PortaWestfalica,spost2,0,0,0,0,0,0
PortaWestfalica,spost3,0,0,0,0,0,0
PortaWestfalica,spost4,0,0,0,0,0,0
PortaWestfalica,spost5,0,0,0,0,0,0
PortaWestfalica,spost6,0,0,0,0,0,0
PortaWestfalica,spost7,0,0,0,0,0,0
PortaWestfalica,spost8,0,0,0,0,0,0
PortaWestfalica,spost9,0,0,0,0,0,0
PortaWestfalica,spost10,0,0,0,0,0,0
PortaWestfalica,spost11,0,0,0,0,0,0
PortaWestfalica,spost12,0,0,0,0,0,0
PortaWestfalica,spost13,0,0,0,0,0,0
PortaWestfalica,spost14,0,0,0,0,0,0
PortaWestfalica,spost15,0,0,0,0,0,0
PortaWestfalica,spost16,0,0,0,0,0,0
PortaWestfalica,spost17,0,0,0,0,0,0
PortaWestfalica,spost18,0,0,0,0,0,0
PortaWestfalica,spost19,0,0,0,0,0,0
PortaWestfalica,spost20,0,0,0,0,0,0
PortaWestfalica,spost21,0,0,0,0,0,0
PortaWestfalica,spost22,0,0,0,0,0,0
PortaWestfalica,spost23,0,0,0,0,0,0
PortaWestfalica,spost24,0,0,0,0,0,0
PortaWestfalica,spost25,0,0,0,0,0,0
PortaWestfalica,spost26,0,0,0,0,0,0
PortaWestfalica,spost27,0,0,0,0,0,0
PortaWestfalica,spost28,0,0,0,0,0,0
PortaWestfalica,spost29,0,0,0,0,0,0
PortaWestfalica,spost30,0,0,0,0,0,0
PortaWestfalica,spost31,0,0,0,0,0,0
PortaWestfalica,spost32,0,0,0,0,0,0
PortaWestfalica,spost33,0,0,0,0,0,0
PortaWestfalica,spost34,0,0,0,0,0,0
PortaWestfalica,spost35,0,0,0,0,0,0
PortaWestfalica,spost36,0,0,0,0,0,0
